brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
33968,for_sale,280000,2,2,4.67,354805,Dallas,Texas,75254,1217,2/9/2011
84534,for_sale,1260000,4,4,0.44,1525363,Dallas,Texas,75254,4701,
9616,for_sale,234500,3,2,8.92,1433764,Dallas,Texas,75254,1151,
52644,for_sale,225000,2,2,5.27,1412139,Dallas,Texas,75254,1020,10/22/1998
33714,for_sale,235000,2,3,6.93,1410849,Dallas,Texas,75254,1110,7/23/2008
22611,for_sale,195000,2,2,5.27,1412136,Dallas,Texas,75254,912,1/12/2017
16829,for_sale,209500,1,2,6.35,1338264,Dallas,Texas,75254,1013,6/20/2019
22611,for_sale,1795000,4,5,0.62,343710,Dallas,Texas,75254,4939,1/25/2013
34929,for_sale,169900,1,1,,354803,Dallas,Texas,75254,786,9/30/2014
109914,for_sale,215000,1,1,,1410848,Dallas,Texas,75254,894,6/28/2006
91160,for_sale,148000,1,1,3,1403758,Dallas,Texas,75254,676,1/19/2006
58460,for_sale,199995,1,1,7.61,1404852,Dallas,Texas,75254,818,2/26/2008
4397,for_sale,139900,2,2,9.99,165373,Dallas,Texas,75243,1087,1/6/2022
13732,for_sale,160000,2,2,17.99,241881,Dallas,Texas,75243,998,2/12/2001
51793,for_sale,169900,1,2,4.7,1718543,Dallas,Texas,75243,928,10/8/1998
31137,for_sale,158500,2,2,0.02,241879,Dallas,Texas,75243,998,2/12/2019
58934,for_sale,80000,1,1,8.81,1827350,Dallas,Texas,75243,551,8/27/1993
98510,for_sale,180000,2,3,7.44,1730605,Dallas,Texas,75243,1168,10/11/2018
17520,for_sale,159000,1,1,0.52,1733548,Dallas,Texas,75243,713,11/11/2016
84534,for_sale,465000,4,3,0.27,40479,Dallas,Texas,75243,2587,5/3/2013
10601,for_sale,119500,2,1,3.81,1816316,Dallas,Texas,75243,823,12/18/1996
81936,for_sale,225000,3,2,0.07,204002,Dallas,Texas,75243,1200,
81984,for_sale,115000,2,2,9.99,165735,Dallas,Texas,75243,985,8/21/2009
51456,for_sale,85000,1,1,9.99,164304,Dallas,Texas,75243,730,
22611,for_sale,849500,3,4,0.03,945184,Dallas,Texas,75243,2414,
20862,for_sale,99000,1,1,1.16,1247630,Dallas,Texas,75246,550,11/7/2016
23657,for_sale,250000,,,0.25,1266790,Dallas,Texas,75246,,
23657,for_sale,325000,,,0.16,1263036,Dallas,Texas,75246,,12/16/2015
53635,for_sale,850000,4,6,0.23,1278145,Dallas,Texas,75246,3824,5/20/1986
52644,for_sale,254900,2,2,7.6,1356096,Dallas,Texas,75248,1685,7/19/2012
1764,for_sale,7900000,7,9,2.87,731456,Dallas,Texas,75248,18589,
71247,for_sale,627000,4,4,0.26,1601888,Dallas,Texas,75248,2922,7/26/1991
26870,for_sale,459000,2,3,7.6,1356098,Dallas,Texas,75248,2105,
31317,for_sale,2350000,4,6,0.37,1475338,Dallas,Texas,75248,5110,5/19/2006
1764,for_sale,1850000,,,0.52,595153,Dallas,Texas,75248,,11/29/2011
23665,for_sale,395000,3,3,0.07,1807190,Dallas,Texas,75243,2015,11/27/2013
48804,for_sale,950000,,,0.85,1789633,Dallas,Texas,75243,,
29034,for_sale,425000,3,3,0.07,1807305,Dallas,Texas,75243,2015,11/27/2013
97921,for_sale,1950000,4,3,0.4,1701515,Dallas,Texas,75243,2750,
29034,for_sale,425000,3,3,0.07,1807699,Dallas,Texas,75243,2015,11/27/2013
29034,for_sale,415000,3,3,0.07,1807800,Dallas,Texas,75243,2015,11/27/2013
29034,for_sale,415000,3,3,0.07,1807336,Dallas,Texas,75243,2015,11/27/2013
103237,for_sale,180000,1,1,9.9,434685,Dallas,Texas,75248,616,10/4/2006
45016,for_sale,704000,3,3,0.13,1702203,Dallas,Texas,75252,2473,
45016,for_sale,850000,5,4,0.17,1699991,Dallas,Texas,75252,3665,
45016,for_sale,706000,3,3,0.13,1696014,Dallas,Texas,75252,2479,
74,for_sale,475000,,,0.27,456210,Dallas,Texas,75208,,10/29/2018
71247,for_sale,278000,3,2,0.11,137922,Dallas,Texas,75216,1498,7/9/2019
33714,for_sale,499900,,,0.19,827607,Dallas,Texas,75219,,
45016,for_sale,833000,4,4,0.18,1696838,Dallas,Texas,75252,3611,
109987,for_sale,1100000,3,4,,1251493,Dallas,Texas,75209,2583,1/13/2021
11310,for_sale,699000,4,4,0.19,1657223,Dallas,Texas,75248,2908,11/16/2007
48786,for_sale,292000,3,1,0.18,744983,Dallas,Texas,75228,1224,12/17/2020
58926,for_sale,649000,4,3,0.21,1650824,Dallas,Texas,75248,2807,6/8/2021
31137,for_sale,550000,4,3,0.23,428696,Dallas,Texas,75248,2544,5/25/2018
103237,for_sale,947770,4,3,0.24,1777034,Dallas,Texas,75243,3306,11/3/2014
65878,for_sale,325000,,,0.15,1595743,Dallas,Texas,75208,,
16829,for_sale,995000,5,4,0.17,1780472,Dallas,Texas,75231,3851,12/21/2015
81852,for_sale,750000,4,3,0.31,1551465,Dallas,Texas,75248,3082,5/5/2016
108893,for_sale,449900,3,2,0.17,859984,Dallas,Texas,75215,1889,
23657,for_sale,824900,3,3,0.17,1343832,Dallas,Texas,75235,2224,
109950,for_sale,180000,5,3,0.17,1648753,Dallas,Texas,75217,2276,
107563,for_sale,183000,3,1,0.23,961099,Dallas,Texas,75216,1084,
33968,for_sale,229000,3,2,0.17,450408,Dallas,Texas,75224,1252,9/29/2021
23664,for_sale,240000,4,1,0.17,961827,Dallas,Texas,75228,1365,3/4/2021
10601,for_sale,499000,4,3,0.22,518835,Dallas,Texas,75287,2861,11/19/2004
31139,for_sale,549900,2,3,0.03,963701,Dallas,Texas,75204,1979,
1764,for_sale,1875000,3,4,0.08,1269641,Dallas,Texas,75204,4647,1/1/1980
23657,for_sale,1599000,4,6,0.15,1498255,Dallas,Texas,75214,3950,5/23/2011
13676,for_sale,1495000,3,3,0.23,1542107,Dallas,Texas,75248,2966,7/29/1993
77884,for_sale,1295000,4,4,0.14,1288849,Dallas,Texas,75209,3186,8/7/2015
31134,for_sale,995000,4,4,0.18,177146,Dallas,Texas,75218,3675,6/5/2000
52874,for_sale,1575000,2,3,,495276,Dallas,Texas,75201,2645,
91189,for_sale,230000,3,1,0.18,27713,Dallas,Texas,75217,1200,8/30/2005
81645,for_sale,115000,3,2,8.81,1828223,Dallas,Texas,75243,1031,
2775,for_sale,179999,2,2,4.93,178238,Dallas,Texas,75243,983,
74748,for_sale,169900,2,2,7.44,1730432,Dallas,Texas,75243,1070,12/19/2005
5488,for_sale,122000,1,2,4.93,178236,Dallas,Texas,75243,999,11/22/2006
27968,for_sale,75000,1,1,4.24,1824369,Dallas,Texas,75243,573,6/21/1988
3706,for_sale,1339659,4,5,0.31,1805692,Dallas,Texas,75243,3423,
31134,for_sale,970000,5,3,0.3,1763657,Dallas,Texas,75243,3667,5/26/1987
40472,for_sale,75000,1,1,8.81,1828847,Dallas,Texas,75243,662,10/25/1999
100454,for_sale,115000,2,2,4.93,178235,Dallas,Texas,75243,999,
51456,for_sale,144900,2,2,0.05,178237,Dallas,Texas,75243,983,12/2/2004
107598,for_sale,110000,1,1,17.99,241822,Dallas,Texas,75243,690,
27968,for_sale,110000,1,1,17.99,241821,Dallas,Texas,75243,776,7/1/1982
28464,for_sale,99000,1,1,8.3,1820702,Dallas,Texas,75243,730,1/7/2022
3706,for_sale,1725613,5,6,0.24,1803956,Dallas,Texas,75243,5030,
105629,for_sale,490000,4,2,0.23,1811185,Dallas,Texas,75243,2044,4/3/2019
23657,for_sale,769000,5,3,0.26,1786718,Dallas,Texas,75243,3324,9/1/2015
99234,for_sale,139900,2,1,7.44,1730603,Dallas,Texas,75243,846,
41897,for_sale,170000,,,0.21,570816,Dallas,Texas,75212,,
21985,for_sale,200000,,1,0.2,584962,Dallas,Texas,75212,480,
102461,for_sale,72500,,,0.16,1301362,Dallas,Texas,75215,,
64015,for_sale,640000,3,4,0.03,500297,Dallas,Texas,75215,2003,
64015,for_sale,599000,3,4,0.03,504672,Dallas,Texas,75215,1999,
1764,for_sale,1099000,3,2,0.25,1504592,Dallas,Texas,75214,2456,5/24/2011
51456,for_sale,290000,3,2,0.27,1162369,Dallas,Texas,75241,1723,11/16/2004
1764,for_sale,244500,2,2,,1656368,Dallas,Texas,75230,1165,
23657,for_sale,1695000,4,4,0.25,1494518,Dallas,Texas,75214,4204,6/26/2012
85177,for_sale,320000,3,2,0.22,1543442,Dallas,Texas,75237,1468,5/8/2015
71247,for_sale,841000,3,3,0.09,1347026,Dallas,Texas,75206,2355,4/23/2015
53635,for_sale,475000,4,2,0.18,221817,Dallas,Texas,75208,1902,4/16/2020
25014,for_sale,480000,2,1,0.17,1076804,Dallas,Texas,75209,1075,9/19/2001
53157,for_sale,685000,2,2,0.17,1654597,Dallas,Texas,75209,1455,6/7/2019
48839,for_sale,809000,3,3,0.24,1514624,Dallas,Texas,75214,2932,
23657,for_sale,649900,3,4,0.03,1305103,Dallas,Texas,75206,2256,
74787,for_sale,790000,,,0.53,1693769,Dallas,Texas,75212,,
61881,for_sale,59000,,,0.14,1113605,Dallas,Texas,75215,,
51456,for_sale,250000,3,2,0.17,700611,Dallas,Texas,75216,1316,11/15/2005
22036,for_sale,120000,,,0.2,352656,Dallas,Texas,75223,,4/21/1999
97818,for_sale,830989,3,4,0.01,1109346,Dallas,Texas,75203,2855,
1764,for_sale,1695000,4,5,0.19,1559601,Dallas,Texas,75209,4344,2/8/2011
71247,for_sale,525000,5,4,0.13,1173846,Dallas,Texas,75287,2763,7/2/2014
103237,for_sale,495000,,,0.4,502423,Dallas,Texas,75252,,8/13/2021
29034,for_sale,480000,2,3,0.17,828544,Dallas,Texas,75235,1612,
29034,for_sale,490000,2,3,0.17,828543,Dallas,Texas,75235,1612,
26872,for_sale,625000,5,3,0.16,568084,Dallas,Texas,75216,2675,
23657,for_sale,425000,3,3,0.14,1038591,Dallas,Texas,75287,2548,3/1/2017
26869,for_sale,549000,3,4,0.03,1306489,Dallas,Texas,75204,1868,9/26/2016
32874,for_sale,450000,4,3,0.35,461177,Dallas,Texas,75232,2608,6/28/2012
